Week,Location,Daily.Rainfall.Total.mm,Mean.Temperature.C,Mean.Wind.Speed.kmh,Cases
28,Khatib,2.2,28.01428571,4.628571429,0
28,Kranji Reservoir,6.285714286,NA,NA,0
28,Lim Chu Kang,2.8,NA,NA,0
28,Lower Peirce Reservoir,2.742857143,NA,NA,0
28,Macritchie Reservoir,7.142857143,NA,NA,0
28,Mandai,2.428571429,NA,NA,0
28,Marina Barrage,1.3,28.83333333,6.3,0
28,Marine Parade,3.933333333,NA,NA,0
28,Newton,4.228571429,27.74285714,9.114285714,1
28,Nicoll Highway,2.857142857,NA,NA,0
28,Pasir Panjang,2.028571429,28.61428571,10.7,0
28,Pasir Ris (Central),4.114285714,NA,NA,0
28,Pasir Ris (West),4.542857143,NA,NA,0
28,Paya Lebar,5.485714286,28.9,11.4,3
28,Pulau Ubin,3.4,27.57142857,19.48571429,0
29,Jurong (West),3.628571429,28.55714286,8.757142857,2
29,Jurong Island,1.085714286,28.84285714,10.72857143,0
29,Jurong Pier,2.314285714,NA,NA,0
29,Kent Ridge,2.6,NA,NA,0
29,Khatib,3.171428571,28.42857143,5,0
29,Kranji Reservoir,3.171428571,NA,NA,0
29,Lim Chu Kang,5.114285714,NA,NA,0
29,Lower Peirce Reservoir,9,NA,NA,0
29,Macritchie Reservoir,3.971428571,NA,NA,0
29,Mandai,5.228571429,NA,NA,0
29,Marina Barrage,3.542857143,29.2,5.757142857,0
29,Marine Parade,3.028571429,NA,NA,0
29,Newton,3.8,28.28571429,9,0
29,Nicoll Highway,5.542857143,NA,NA,0
29,Pasir Panjang,3.2,29.15714286,10.08571429,0
29,Pasir Ris (Central),2.514285714,NA,NA,0
29,Pasir Ris (West),4.114285714,NA,NA,0
29,Paya Lebar,4.342857143,29.44285714,11.57142857,3
29,Pulau Ubin,1.714285714,28.07142857,19.8,0
30,Jurong (West),1.6,28.6,9.014285714,0
30,Jurong Island,0.942857143,28.9,12.07142857,0
30,Jurong Pier,6.714285714,NA,NA,0
30,Kent Ridge,1.971428571,NA,NA,0
30,Khatib,2.914285714,28.8,5.028571429,0
30,Kranji Reservoir,0.428571429,NA,NA,0
30,Lim Chu Kang,0.057142857,NA,NA,0
30,Lower Peirce Reservoir,7.171428571,NA,NA,0
30,Macritchie Reservoir,0.228571429,NA,NA,0
30,Mandai,1.542857143,NA,NA,0
30,Marina Barrage,0.142857143,29.55714286,5.714285714,0
30,Marine Parade,0.142857143,NA,NA,0
30,Newton,0.085714286,28.45714286,9.557142857,0
30,Nicoll Highway,0.2,NA,NA,0
30,Pasir Panjang,1.257142857,29.2,10.18571429,0
30,Pasir Ris (Central),2.8,NA,NA,2
30,Pasir Ris (West),3.771428571,NA,NA,0
30,Paya Lebar,0,29.4,10.5,1
30,Pulau Ubin,0.857142857,28.4,18.18571429,0
31,Jurong (West),0.8,27.38571429,7.928571429,0
31,Jurong Island,2.057142857,27.82857143,10.55714286,0
31,Jurong Pier,4.257142857,NA,NA,0
31,Kent Ridge,2.542857143,NA,NA,0
31,Khatib,6.114285714,27.38571429,4.528571429,0
31,Kranji Reservoir,1.314285714,NA,NA,0
31,Lim Chu Kang,0.914285714,NA,NA,0
31,Lower Peirce Reservoir,6,NA,NA,0
31,Macritchie Reservoir,3.885714286,NA,NA,0
31,Mandai,3.457142857,NA,NA,0
31,Marina Barrage,0,28.85,5.575,0
31,Marine Parade,6.257142857,NA,NA,0
31,Newton,3.171428571,27.15714286,8.542857143,0
31,Nicoll Highway,2.885714286,NA,NA,0
31,Pasir Panjang,1.628571429,28.05714286,9.828571429,0
31,Pasir Ris (Central),4.942857143,NA,NA,3
31,Pasir Ris (West),5.514285714,NA,NA,0
31,Paya Lebar,2.828571429,28.18571429,9.857142857,0
31,Pulau Ubin,8.628571429,27.02857143,20.47142857,0
32,Jurong (West),0.514285714,28.31428571,9,2
32,Jurong Island,0.142857143,28.64285714,11.17142857,0
32,Jurong Pier,0,NA,NA,0
32,Kent Ridge,0.114285714,NA,NA,0
32,Khatib,0.571428571,28.27142857,5.171428571,0
32,Kranji Reservoir,0.542857143,NA,NA,0
32,Lim Chu Kang,0.628571429,NA,NA,0
32,Lower Peirce Reservoir,0.2,NA,NA,0
32,Macritchie Reservoir,0.342857143,NA,NA,0
32,Mandai,0.6,NA,NA,0
32,Marina Barrage,0.285714286,29.08571429,5.757142857,0
32,Marine Parade,1,NA,NA,2
32,Newton,0.314285714,28.02857143,9.414285714,0
32,Nicoll Highway,0.942857143,NA,NA,0
32,Pasir Panjang,0,28.84285714,10.12857143,0
32,Pasir Ris (Central),1,NA,NA,5
32,Pasir Ris (West),0.971428571,NA,NA,0
32,Paya Lebar,0.414285714,28.95714286,11.87142857,0
32,Pulau Ubin,1.171428571,27.97142857,20.98571429,0
33,Jurong (West),0.6,29,11.35714286,0
33,Jurong Island,1.8,29.24285714,14.61428571,0
33,Jurong Pier,2.971428571,NA,NA,0
33,Kent Ridge,2.657142857,NA,NA,0
33,Khatib,0.2,29.28,6.616666667,0
33,Kranji Reservoir,0.2,NA,NA,0
33,Lim Chu Kang,1.028571429,NA,NA,0
33,Lower Peirce Reservoir,0.314285714,NA,NA,0
33,Macritchie Reservoir,0.257142857,NA,NA,0
33,Mandai,1.457142857,NA,NA,0
33,Marina Barrage,1.8,29.74285714,6.842857143,0
33,Marine Parade,0.571428571,NA,NA,0
33,Newton,1.942857143,28.58571429,11.31428571,0
33,Nicoll Highway,0.571428571,NA,NA,0
33,Pasir Panjang,0.628571429,29.44285714,11.4,0
33,Pasir Ris (Central),1.714285714,NA,NA,0
33,Pasir Ris (West),0.228571429,NA,NA,0
33,Paya Lebar,0.285714286,29.61428571,13.42857143,0
33,Pulau Ubin,0.314285714,28.77142857,22.15714286,0
34,Jurong (West),7.028571429,28.1,8.414285714,0
34,Jurong Island,2.771428571,28.65714286,10.52857143,0
34,Jurong Pier,4.171428571,NA,NA,0
34,Kent Ridge,5.742857143,NA,NA,0
34,Khatib,12.2,27.88571429,5.057142857,0
34,Kranji Reservoir,5.685714286,NA,NA,0
34,Lim Chu Kang,1.771428571,NA,NA,0
34,Lower Peirce Reservoir,6.128571429,NA,NA,0
34,Macritchie Reservoir,6.285714286,NA,NA,0
34,Mandai,11.08571429,NA,NA,0
34,Marina Barrage,5.6,29.22,5.428571429,0
34,Marine Parade,10.51428571,NA,NA,0
34,Newton,5.257142857,27.88571429,8.385714286,2
34,Nicoll Highway,6.085714286,NA,NA,0
34,Pasir Panjang,1.942857143,28.78571429,10.18571429,0
34,Pasir Ris (Central),7.514285714,NA,NA,4
34,Pasir Ris (West),10.34285714,NA,NA,0
34,Paya Lebar,8.257142857,28.61428571,9.871428571,0
34,Pulau Ubin,9.171428571,27.48571429,21.81428571,0
35,Jurong (West),0.714285714,27.6,6.957142857,0
35,Jurong Island,1.428571429,28.24285714,9.942857143,0
35,Jurong Pier,2.371428571,NA,NA,0
35,Kent Ridge,11.05714286,NA,NA,0
35,Khatib,5.057142857,27.32857143,5.614285714,0
35,Kranji Reservoir,5.314285714,NA,NA,0
35,Lim Chu Kang,3.857142857,NA,NA,0
35,Lower Peirce Reservoir,8.428571429,NA,NA,0
35,Macritchie Reservoir,4.514285714,NA,NA,0
35,Mandai,6.657142857,NA,NA,0
35,Marina Barrage,0,29.02,5.34,0
35,Marine Parade,1.514285714,NA,NA,0
35,Newton,4.514285714,27.88571429,7.557142857,0
35,Nicoll Highway,1.857142857,NA,NA,0
35,Pasir Panjang,6.971428571,28.52857143,9.042857143,0
35,Pasir Ris (Central),5.371428571,NA,NA,3
35,Pasir Ris (West),0.3,NA,NA,0
35,Paya Lebar,2.457142857,28.62857143,8.2,0
35,Pulau Ubin,2.714285714,27.21428571,23.4,0
36,Jurong (West),6.828571429,26.82857143,6.371428571,0
36,Jurong Island,9.571428571,27.52857143,8.485714286,0
36,Jurong Pier,7.085714286,NA,NA,0
36,Kent Ridge,15.91428571,NA,NA,0
36,Khatib,11.42857143,26.37142857,5.457142857,0
36,Kranji Reservoir,7.4,NA,NA,0
36,Lim Chu Kang,4.742857143,NA,NA,0
36,Lower Peirce Reservoir,15.68571429,NA,NA,0
36,Macritchie Reservoir,18.88571429,NA,NA,0
36,Mandai,11.4,NA,NA,0
36,Marina Barrage,23.95,27.55,4.85,0
36,Marine Parade,20.62857143,NA,NA,0
36,Newton,24.8,26.78571429,6.785714286,0
36,Nicoll Highway,19.03333333,NA,NA,0
36,Pasir Panjang,6.142857143,27.7,8.685714286,0
36,Pasir Ris (Central),10.77142857,NA,NA,0
36,Pasir Ris (West),6.7,NA,NA,0
36,Paya Lebar,20.11428571,27.52857143,8.428571429,0
36,Pulau Ubin,5.8,26.3,22.21428571,0
37,Jurong (West),3.714285714,27.75714286,8.071428571,0
37,Jurong Island,1.8,28.24285714,10.65714286,0
37,Jurong Pier,3.028571429,NA,NA,0
37,Kent Ridge,1.542857143,NA,NA,0
37,Khatib,0.771428571,27.54285714,6.071428571,0
37,Kranji Reservoir,0.771428571,NA,NA,0
37,Lim Chu Kang,1.514285714,NA,NA,0
37,Lower Peirce Reservoir,1.371428571,NA,NA,0
37,Macritchie Reservoir,1.114285714,NA,NA,0
37,Mandai,0.257142857,NA,NA,0
37,Marina Barrage,0.971428571,28.98,5.3,0
37,Marine Parade,2.342857143,NA,NA,0
37,Newton,0.742857143,27.64285714,8.571428571,0
37,Nicoll Highway,1.685714286,NA,NA,0
37,Pasir Panjang,1.485714286,28.5,9.528571429,0
37,Pasir Ris (Central),1.6,NA,NA,0
37,Pasir Ris (West),1.08,NA,NA,0
37,Paya Lebar,1.757142857,28.5,10.1,3
37,Pulau Ubin,NA,27.28571429,23.55714286,0
38,Jurong (West),9.085714286,26.95714286,7.028571429,0
38,Jurong Island,6.657142857,27.72857143,8.942857143,0
38,Jurong Pier,11.97142857,NA,NA,0
38,Kent Ridge,8.314285714,NA,NA,2
38,Khatib,15.45714286,26.92857143,6.071428571,0
38,Kranji Reservoir,9.4,NA,NA,0
38,Lim Chu Kang,8.114285714,NA,NA,0
38,Lower Peirce Reservoir,19.85714286,NA,NA,0
38,Macritchie Reservoir,18.2,NA,NA,0
38,Mandai,13.77142857,NA,NA,0
38,Marina Barrage,3.342857143,28.17142857,5.128571429,0
38,Marine Parade,2.028571429,NA,NA,0
38,Newton,8.971428571,27.14285714,7.2,0
38,Nicoll Highway,3.857142857,NA,NA,0
38,Pasir Panjang,7.4,27.77142857,9.357142857,0
38,Pasir Ris (Central),4.571428571,NA,NA,0
38,Pasir Ris (West),2.52,NA,NA,0
38,Paya Lebar,11.04285714,27.88571429,8.628571429,3
38,Pulau Ubin,3.44,26.85714286,23.28333333,0
39,Jurong (West),0,29.14285714,8.8,0
39,Jurong Island,0,29.25714286,12.82857143,0
39,Jurong Pier,0.057142857,NA,NA,0
39,Kent Ridge,0,NA,NA,2
39,Khatib,0.971428571,28.9,6.285714286,0
39,Kranji Reservoir,0.428571429,NA,NA,0
39,Lim Chu Kang,2.885714286,NA,NA,0
39,Lower Peirce Reservoir,0,NA,NA,0
39,Macritchie Reservoir,0,NA,NA,0
39,Mandai,1.428571429,NA,NA,0
39,Marina Barrage,0.266666667,29.8,4.928571429,0
39,Marine Parade,0,NA,NA,2
39,Newton,0,28.78571429,9.785714286,0
39,Nicoll Highway,0,NA,NA,0
39,Pasir Panjang,0,29.6,9.628571429,0
39,Pasir Ris (Central),0,NA,NA,0
39,Pasir Ris (West),0,NA,NA,0
39,Paya Lebar,0,29.9,8.814285714,0
39,Pulau Ubin,0.2,28.37142857,18.25714286,0
40,Jurong (West),4.485714286,28.64285714,7.871428571,0
40,Jurong Island,1.657142857,29.22857143,11.07142857,0
40,Jurong Pier,4.057142857,NA,NA,0
40,Kent Ridge,0.057142857,NA,NA,0
40,Khatib,0.8,29.01428571,6.214285714,1
40,Kranji Reservoir,2.314285714,NA,NA,0
40,Lim Chu Kang,2,NA,NA,0
40,Lower Peirce Reservoir,8.971428571,NA,NA,0
40,Macritchie Reservoir,6.685714286,NA,NA,0
40,Mandai,0.885714286,NA,NA,0
40,Marina Barrage,0,29.81428571,4.985714286,0
40,Marine Parade,0,NA,NA,2
40,Newton,0.057142857,28.72857143,8.957142857,0
40,Nicoll Highway,0,NA,NA,0
40,Pasir Panjang,1.285714286,29.44285714,9.357142857,0
40,Pasir Ris (Central),1.542857143,NA,NA,0
40,Pasir Ris (West),1.4,NA,NA,0
40,Paya Lebar,0.171428571,29.91428571,8.885714286,0
40,Pulau Ubin,5.371428571,28.37142857,20.32857143,0
41,Jurong (West),16,25.72857143,5.757142857,0
41,Jurong Island,18.65714286,26.97142857,4.814285714,0
41,Jurong Pier,15.42857143,NA,NA,0
41,Kent Ridge,21.77142857,NA,NA,0
41,Khatib,21.17142857,26.17142857,6.071428571,0
41,Kranji Reservoir,22.74285714,NA,NA,0
41,Lim Chu Kang,24.22857143,NA,NA,0
41,Lower Peirce Reservoir,15.88571429,NA,NA,0
41,Macritchie Reservoir,18.42857143,NA,NA,0
41,Mandai,21.37142857,NA,NA,0
41,Marina Barrage,19.34285714,27.18333333,5.314285714,0
41,Marine Parade,13.45714286,NA,NA,0
41,Newton,16.57142857,26,4.628571429,0
41,Nicoll Highway,21,NA,NA,0
41,Pasir Panjang,16.57142857,26.75714286,10.14285714,0
41,Pasir Ris (Central),31.62857143,NA,NA,0
41,Pasir Ris (West),21.68571429,NA,NA,1
41,Paya Lebar,23.08571429,27.15714286,6.371428571,0
41,Pulau Ubin,24.02857143,26.1,20.82,0
42,Jurong (West),14.08571429,27.12857143,6.957142857,0
42,Jurong Island,5.6,28.38571429,6.571428571,0
42,Jurong Pier,1.685714286,NA,NA,0
42,Kent Ridge,0.685714286,NA,NA,0
42,Khatib,1.371428571,27.64285714,6.114285714,0
42,Kranji Reservoir,1.514285714,NA,NA,0
42,Lim Chu Kang,7.057142857,NA,NA,0
42,Lower Peirce Reservoir,3.057142857,NA,NA,3
42,Macritchie Reservoir,2.714285714,NA,NA,0
42,Mandai,3.571428571,NA,NA,0
42,Marina Barrage,0.666666667,28.66,5.883333333,0
42,Marine Parade,2,NA,NA,0
42,Newton,2.342857143,27.74285714,6.271428571,0
42,Nicoll Highway,1.8,NA,NA,0
42,Pasir Panjang,0.742857143,28.25714286,11.11428571,0
42,Pasir Ris (Central),6.771428571,NA,NA,0
42,Pasir Ris (West),4.457142857,NA,NA,0
42,Paya Lebar,2.957142857,28.87142857,7.971428571,0
42,Pulau Ubin,4.542857143,27.41428571,NA,0
43,Jurong (West),15.02857143,26.84285714,5.642857143,0
43,Jurong Island,9.742857143,28.24285714,6.014285714,0
43,Jurong Pier,9.742857143,NA,NA,0
43,Kent Ridge,0.771428571,NA,NA,0
43,Khatib,18.17142857,27.27142857,6.185714286,0
43,Kranji Reservoir,17.31428571,NA,NA,0
43,Lim Chu Kang,13.4,NA,NA,0
43,Lower Peirce Reservoir,7.685714286,NA,NA,1
43,Macritchie Reservoir,3.171428571,NA,NA,0
43,Mandai,14.11428571,NA,NA,0
43,Marina Barrage,5.342857143,28.64285714,5.1,0
43,Marine Parade,3.057142857,NA,NA,0
43,Newton,4.171428571,27.57142857,5.014285714,0
43,Nicoll Highway,5.542857143,NA,NA,0
43,Pasir Panjang,2,28.32857143,9.614285714,0
43,Pasir Ris (Central),3.885714286,NA,NA,0
43,Pasir Ris (West),4.914285714,NA,NA,0
43,Paya Lebar,6,28.65714286,6.557142857,0
43,Pulau Ubin,3.114285714,26.97142857,NA,0
44,Jurong (West),6.742857143,26.47142857,5.757142857,0
44,Jurong Island,27.34285714,27.3,5.6,0
44,Jurong Pier,8.085714286,NA,NA,0
44,Kent Ridge,9.457142857,NA,NA,0
44,Khatib,7.933333333,26.68333333,7.083333333,0
44,Kranji Reservoir,9.457142857,NA,NA,0
44,Lim Chu Kang,11.31428571,NA,NA,0
44,Lower Peirce Reservoir,14.42857143,NA,NA,4
44,Macritchie Reservoir,7.2,NA,NA,0
44,Mandai,13.68571429,NA,NA,0
44,Marina Barrage,5.6,28.05,5.98,0
44,Marine Parade,5.657142857,NA,NA,2
44,Newton,8.885714286,26.94285714,5.014285714,0
44,Nicoll Highway,4.866666667,NA,NA,0
44,Pasir Panjang,7.828571429,27.6,9.228571429,0
44,Pasir Ris (Central),4.8,NA,NA,2
44,Pasir Ris (West),3.228571429,NA,NA,0
44,Paya Lebar,2.885714286,28.12857143,7.7,0
44,Pulau Ubin,4.314285714,26.62857143,NA,0
45,Jurong (West),19.88571429,26.62857143,6.5,1
45,Jurong Island,13.91428571,27.75714286,5.457142857,0
45,Jurong Pier,19.62857143,NA,NA,0
45,Kent Ridge,13.8,NA,NA,0
45,Khatib,5.933333333,26.73333333,6.733333333,0
45,Kranji Reservoir,15.11428571,NA,NA,0
45,Lim Chu Kang,11.6,NA,NA,0
45,Lower Peirce Reservoir,13.55714286,NA,NA,0
45,Macritchie Reservoir,17.94285714,NA,NA,0
45,Mandai,16.2,NA,NA,0
45,Marina Barrage,14.23333333,27.9,5.616666667,0
45,Marine Parade,6.657142857,NA,NA,2
45,Newton,18.17142857,27.1,4.814285714,0
45,Nicoll Highway,12.96666667,NA,NA,0
45,Pasir Panjang,15.22857143,27.64285714,10.85714286,0
45,Pasir Ris (Central),7.657142857,NA,NA,1
45,Pasir Ris (West),8.642857143,NA,NA,0
45,Paya Lebar,18.57142857,28.21428571,7,0
45,Pulau Ubin,11.8,26.7,NA,0
46,Jurong (West),9.857142857,26.67142857,5.857142857,0
46,Jurong Island,8.885714286,27.7,5.857142857,0
46,Jurong Pier,15.62857143,NA,NA,0
46,Kent Ridge,10.42857143,NA,NA,0
46,Khatib,14.33333333,26.81666667,6.433333333,0
46,Kranji Reservoir,11.88571429,NA,NA,0
46,Lim Chu Kang,11.2,NA,NA,0
46,Lower Peirce Reservoir,11.82857143,NA,NA,0
46,Macritchie Reservoir,15.51428571,NA,NA,0
46,Mandai,19.97142857,NA,NA,0
46,Marina Barrage,16.1,27.78333333,4.316666667,0
46,Marine Parade,7.628571429,NA,NA,1
46,Newton,17.45714286,26.95714286,5.085714286,0
46,Nicoll Highway,9.1,NA,NA,0
46,Pasir Panjang,7.2,27.65714286,8.642857143,0
46,Pasir Ris (Central),7.057142857,NA,NA,0
46,Pasir Ris (West),6.771428571,NA,NA,2
46,Paya Lebar,5.985714286,28.15714286,6.571428571,0
46,Pulau Ubin,7.628571429,26.52857143,15.5,0
47,Jurong (West),6.314285714,26.82857143,6.8,0
47,Jurong Island,15.08571429,28.08571429,5.3,0
47,Jurong Pier,10.4,NA,NA,0
47,Kent Ridge,18.16,NA,NA,0
47,Khatib,14.08571429,27.08571429,6.9,0
47,Kranji Reservoir,11.25714286,NA,NA,0
47,Lim Chu Kang,10.54285714,NA,NA,0
47,Lower Peirce Reservoir,7.4,NA,NA,0
47,Macritchie Reservoir,4.628571429,NA,NA,0
47,Mandai,11.2,NA,NA,0
47,Marina Barrage,7.72,27.8,5.26,0
47,Marine Parade,8.342857143,NA,NA,1
47,Newton,9.942857143,27.21428571,4.728571429,0
47,Nicoll Highway,7.84,NA,NA,0
47,Pasir Panjang,18.31428571,27.82857143,11.51428571,0
47,Pasir Ris (Central),7.8,NA,NA,1
47,Pasir Ris (West),9.714285714,NA,NA,2
47,Paya Lebar,14.72857143,28.41428571,7.414285714,0
47,Pulau Ubin,17.71428571,26.68571429,NA,0
48,Jurong (West),6.885714286,26.67142857,6.528571429,0
48,Jurong Island,19.91428571,27.71428571,5.342857143,0
48,Jurong Pier,16.91428571,NA,NA,0
48,Kent Ridge,10.48571429,NA,NA,0
48,Khatib,6.428571429,27.27142857,8.014285714,0
48,Kranji Reservoir,5.371428571,NA,NA,0
48,Lim Chu Kang,9.228571429,NA,NA,0
48,Lower Peirce Reservoir,8.914285714,NA,NA,0
48,Macritchie Reservoir,9.628571429,NA,NA,0
48,Mandai,11.48571429,NA,NA,0
48,Marina Barrage,11.8,27.95714286,6.485714286,0
48,Marine Parade,10.37142857,NA,NA,0
48,Newton,12.42857143,27.12857143,5.185714286,0
48,Nicoll Highway,10.82857143,NA,NA,0
48,Pasir Panjang,8.857142857,27.74285714,11.91428571,0
48,Pasir Ris (Central),5.628571429,NA,NA,4
48,Pasir Ris (West),5.257142857,NA,NA,0
48,Paya Lebar,3.271428571,28.4,9,0
48,Pulau Ubin,3.257142857,26.98571429,NA,0
49,Jurong (West),19.71428571,26.38571429,5.3,1
49,Jurong Island,18.66666667,27.36666667,4.933333333,0
49,Jurong Pier,19.77142857,NA,NA,0
49,Kent Ridge,10.88571429,NA,NA,0
49,Khatib,10,26.97142857,7.557142857,0
49,Kranji Reservoir,17.7,NA,NA,0
49,Lim Chu Kang,15.62857143,NA,NA,0
49,Lower Peirce Reservoir,9.857142857,NA,NA,0
49,Macritchie Reservoir,15.37142857,NA,NA,0
49,Mandai,5.628571429,NA,NA,0
49,Marina Barrage,0.95,28.4,5.2,0
49,Marine Parade,6,NA,NA,0
49,Newton,6.885714286,27,4.485714286,2
49,Nicoll Highway,2,NA,NA,0
49,Pasir Panjang,14.14285714,27.57142857,10.11428571,0
49,Pasir Ris (Central),1.914285714,NA,NA,3
49,Pasir Ris (West),1.028571429,NA,NA,0
49,Paya Lebar,3.285714286,28.57142857,6.728571429,0
49,Pulau Ubin,1.571428571,27.08571429,NA,0
50,Jurong (West),18.11428571,26.1,6.014285714,2
50,Jurong Island,6.633333333,27.16666667,5.383333333,0
50,Jurong Pier,26.4,NA,NA,0
50,Kent Ridge,NA,NA,NA,0
50,Khatib,14.97142857,26.48571429,9.357142857,0
50,Kranji Reservoir,8.742857143,NA,NA,0
50,Lim Chu Kang,3.166666667,NA,NA,0
50,Lower Peirce Reservoir,7.714285714,NA,NA,0
50,Macritchie Reservoir,12.97142857,NA,NA,0
50,Mandai,11.71428571,NA,NA,0
50,Marina Barrage,13.92,27.34,6.54,0
50,Marine Parade,3.971428571,NA,NA,0
50,Newton,18.22857143,26.34285714,4.785714286,1
50,Nicoll Highway,10.57142857,NA,NA,0
50,Pasir Panjang,15.25714286,27.07142857,12.05714286,0
50,Pasir Ris (Central),8.4,NA,NA,2
50,Pasir Ris (West),8.142857143,NA,NA,0
50,Paya Lebar,7.528571429,27.85714286,7.857142857,2
50,Pulau Ubin,24.48571429,26.25714286,NA,0
51,Jurong (West),2.085714286,27.51428571,6.542857143,6
51,Jurong Island,5.971428571,28.64285714,6.285714286,0
51,Jurong Pier,1.142857143,NA,NA,0
51,Kent Ridge,3.1,NA,NA,0
51,Khatib,4.542857143,27.67142857,9.614285714,0
51,Kranji Reservoir,1.971428571,NA,NA,0
51,Lim Chu Kang,5.9,NA,NA,0
51,Lower Peirce Reservoir,5.714285714,NA,NA,0
51,Macritchie Reservoir,2.2,NA,NA,0
51,Mandai,4.742857143,NA,NA,0
51,Marina Barrage,0.533333333,28.46,6.983333333,0
51,Marine Parade,1,NA,NA,0
51,Newton,1.714285714,27.7,5.571428571,0
51,Nicoll Highway,0.542857143,NA,NA,0
51,Pasir Panjang,0.085714286,28.41428571,10.91428571,0
51,Pasir Ris (Central),6.771428571,NA,NA,0
51,Pasir Ris (West),6.885714286,NA,NA,0
51,Paya Lebar,9.614285714,28.67142857,9.3,2
51,Pulau Ubin,0.885714286,27.11428571,NA,0
52,Jurong (West),0.828571429,27.75714286,8.771428571,3
52,Jurong Island,1.057142857,28.82857143,6.628571429,0
52,Jurong Pier,0.514285714,NA,NA,0
52,Kent Ridge,0,NA,NA,0
52,Khatib,0.342857143,28.2,8.385714286,0
52,Kranji Reservoir,1.285714286,NA,NA,0
52,Lim Chu Kang,0.8,NA,NA,0
52,Lower Peirce Reservoir,0.142857143,NA,NA,0
52,Macritchie Reservoir,0.114285714,NA,NA,0
52,Mandai,0.371428571,NA,NA,0
52,Marina Barrage,1.48,29.03333333,7.48,0
52,Marine Parade,0.771428571,NA,NA,0
52,Newton,1.514285714,28.02857143,6.957142857,2
52,Nicoll Highway,0.714285714,NA,NA,0
52,Pasir Panjang,1.342857143,28.72857143,16.1,0
52,Pasir Ris (Central),1.142857143,NA,NA,0
52,Pasir Ris (West),0.742857143,NA,NA,0
52,Paya Lebar,0.357142857,29.45714286,9.257142857,4
52,Pulau Ubin,2.428571429,27.52857143,NA,0
